ID,Tanggal,Value
UDR101E,2025-04-19 11:00:00Z,63
UDR101E,2025-04-19 12:00:00Z,63
UDR101E,2025-04-19 13:00:00Z,63
UDR101E,2025-04-19 14:00:00Z,61
UDR101E,2025-04-19 15:00:00Z,61
UDR101E,2025-04-19 16:00:00Z,63
UDR101E,2025-04-19 17:00:00Z,63
UDR101E,2025-04-19 18:00:00Z,63
UDR101E,2025-04-19 19:00:00Z,63
UDR101E,2025-04-19 20:00:00Z,61
UDR101E,2025-04-19 21:00:00Z,61
UDR101E,2025-04-19 22:00:00Z,64
UDR101E,2025-04-19 23:00:00Z,64
UDR101E,2025-04-20 00:00:00Z,65
UDR101E,2025-04-20 01:00:00Z,64
UDR101E,2025-04-20 02:00:00Z,63
UDR101E,2025-04-20 03:00:00Z,61
UDR101E,2025-04-20 04:00:00Z,60
UDR101E,2025-04-20 05:00:00Z,58
UDR101E,2025-04-20 06:00:00Z,56
UDR101E,2025-04-20 07:00:00Z,55
UDR101E,2025-04-20 08:00:00Z,55
UDR101E,2025-04-20 09:00:00Z,55
UDR101E,2025-04-20 10:00:00Z,55
UDR101E,2025-04-20 11:00:00Z,55
UDR101E,2025-04-20 12:00:00Z,56
UDR101E,2025-04-20 13:00:00Z,56
UDR101E,2025-04-20 14:00:00Z,56
UDR101E,2025-04-20 15:00:00Z,56
UDR101E,2025-04-20 16:00:00Z,56
UDR101E,2025-04-20 17:00:00Z,56
UDR101E,2025-04-20 18:00:00Z,56
UDR101E,2025-04-20 19:00:00Z,56
UDR101E,2025-04-20 20:00:00Z,56
UDR101E,2025-04-20 21:00:00Z,56
UDR101E,2025-04-20 22:00:00Z,55
UDR101E,2025-04-20 23:00:00Z,55
UDR101E,2025-04-21 00:00:00Z,54
UDR101E,2025-04-21 01:00:00Z,56
UDR101E,2025-04-21 02:00:00Z,61
UDR101E,2025-04-21 03:00:00Z,61
UDR101E,2025-04-21 04:00:00Z,61
UDR101E,2025-04-21 05:00:00Z,61
UDR101E,2025-04-21 06:00:00Z,61
UDR101E,2025-04-21 07:00:00Z,61
UDR101E,2025-04-21 08:00:00Z,61
UDR101E,2025-04-21 09:00:00Z,61
UDR101E,2025-04-21 10:00:00Z,61
UDR0C5A,2025-04-19 10:00:00Z,65
UDR0C5A,2025-04-19 12:00:00Z,66
UDR0C5A,2025-04-19 13:00:00Z,66
UDR0C5A,2025-04-19 14:00:00Z,66
UDR0C5A,2025-04-19 15:00:00Z,65
UDR0C5A,2025-04-19 21:00:00Z,66
UDR0C5A,2025-04-19 22:00:00Z,68
UDR0C5A,2025-04-19 23:00:00Z,69
UDR0C5A,2025-04-20 00:00:00Z,68
UDR0C5A,2025-04-20 02:00:00Z,63
UDR0C5A,2025-04-20 03:00:00Z,61
UDR0C5A,2025-04-20 04:00:00Z,60
UDR0C5A,2025-04-20 05:00:00Z,59
UDR0C5A,2025-04-20 06:00:00Z,58
UDR0C5A,2025-04-20 07:00:00Z,56
