ID,Tanggal,Value
UDRB4F7,2025-04-22 07:00:00Z,53
UDRB4F7,2025-04-22 08:00:00Z,55
UDRB4F7,2025-04-22 09:00:00Z,57
UDRB4F7,2025-04-22 10:00:00Z,58
UDRB4F7,2025-04-22 11:00:00Z,58
UDRB4F7,2025-04-22 12:00:00Z,59
UDRB4F7,2025-04-22 13:00:00Z,59
UDRB4F7,2025-04-22 14:00:00Z,60
UDRB4F7,2025-04-22 15:00:00Z,60
UDRB4F7,2025-04-22 16:00:00Z,59
UDRB4F7,2025-04-22 17:00:00Z,59
UDRB4F7,2025-04-22 18:00:00Z,59
UDRB4F7,2025-04-22 19:00:00Z,59
UDRB4F7,2025-04-22 20:00:00Z,59
UDRB4F7,2025-04-22 21:00:00Z,59
UDRB4F7,2025-04-22 22:00:00Z,60
UDRB4F7,2025-04-22 23:00:00Z,60
UDRB4F7,2025-04-23 00:00:00Z,61
UDRB4F7,2025-04-23 01:00:00Z,62
UDRB4F7,2025-04-23 02:00:00Z,64
UDRB4F7,2025-04-23 03:00:00Z,68
UDRB4F7,2025-04-23 04:00:00Z,70
UDRB4F7,2025-04-23 05:00:00Z,71
UDRB4F7,2025-04-23 06:00:00Z,72
UDRB4F7,2025-04-23 07:00:00Z,71
UDRB4F7,2025-04-23 08:00:00Z,70
UDRB4F7,2025-04-23 09:00:00Z,68
UDRB4F7,2025-04-23 10:00:00Z,68
UDRB4F7,2025-04-23 11:00:00Z,68
UDRCF3B,2025-04-21 12:00:00Z,43
UDRCF3B,2025-04-21 13:00:00Z,44
UDRCF3B,2025-04-21 14:00:00Z,43
UDRCF3B,2025-04-21 15:00:00Z,43
UDRCF3B,2025-04-21 16:00:00Z,43
UDRCF3B,2025-04-21 17:00:00Z,44
UDRCF3B,2025-04-21 18:00:00Z,45
UDRCF3B,2025-04-21 19:00:00Z,47
UDRCF3B,2025-04-21 20:00:00Z,49
UDRCF3B,2025-04-21 21:00:00Z,51
UDRCF3B,2025-04-21 22:00:00Z,51
UDRCF3B,2025-04-21 23:00:00Z,52
UDRCF3B,2025-04-22 00:00:00Z,52
UDRCF3B,2025-04-22 01:00:00Z,52
UDRCF3B,2025-04-22 02:00:00Z,52
UDRCF3B,2025-04-22 03:00:00Z,48
UDRCF3B,2025-04-22 04:00:00Z,46
UDRCF3B,2025-04-22 05:00:00Z,45
UDRCF3B,2025-04-22 06:00:00Z,46
UDRCF3B,2025-04-22 07:00:00Z,48
UDRCF3B,2025-04-22 08:00:00Z,50
