ID,Tanggal,Value
UDR101E,2025-04-17 10:00:00Z,74
UDR101E,2025-04-17 11:00:00Z,73
UDR101E,2025-04-17 12:00:00Z,71
UDR101E,2025-04-17 13:00:00Z,71
UDR101E,2025-04-17 14:00:00Z,70
UDR101E,2025-04-17 15:00:00Z,70
UDR101E,2025-04-17 16:00:00Z,70
UDR101E,2025-04-17 17:00:00Z,70
UDR101E,2025-04-17 18:00:00Z,70
UDR101E,2025-04-17 19:00:00Z,69
UDR101E,2025-04-17 20:00:00Z,69
UDR101E,2025-04-17 21:00:00Z,68
UDR101E,2025-04-17 22:00:00Z,66
UDR101E,2025-04-17 23:00:00Z,65
UDR101E,2025-04-18 00:00:00Z,65
UDR101E,2025-04-18 01:00:00Z,65
UDR101E,2025-04-18 02:00:00Z,66
UDR101E,2025-04-18 03:00:00Z,69
UDR101E,2025-04-18 04:00:00Z,71
UDR101E,2025-04-18 05:00:00Z,71
UDR101E,2025-04-18 06:00:00Z,73
UDR101E,2025-04-18 07:00:00Z,73
UDR101E,2025-04-18 08:00:00Z,73
UDR101E,2025-04-18 09:00:00Z,73
UDR101E,2025-04-18 10:00:00Z,73
UDR101E,2025-04-18 11:00:00Z,71
UDR101E,2025-04-18 12:00:00Z,71
UDR101E,2025-04-18 13:00:00Z,71
UDR101E,2025-04-18 14:00:00Z,70
UDR101E,2025-04-18 15:00:00Z,70
UDR101E,2025-04-18 16:00:00Z,69
UDR101E,2025-04-18 17:00:00Z,68
UDR101E,2025-04-18 18:00:00Z,68
UDR101E,2025-04-18 19:00:00Z,68
UDR101E,2025-04-18 20:00:00Z,68
UDR101E,2025-04-18 21:00:00Z,69
UDR101E,2025-04-18 22:00:00Z,69
UDR101E,2025-04-18 23:00:00Z,69
UDR101E,2025-04-19 00:00:00Z,68
UDR101E,2025-04-19 01:00:00Z,68
UDR101E,2025-04-19 02:00:00Z,65
UDR101E,2025-04-19 03:00:00Z,64
UDR101E,2025-04-19 04:00:00Z,61
UDR101E,2025-04-19 05:00:00Z,63
UDR101E,2025-04-19 06:00:00Z,63
UDR101E,2025-04-19 07:00:00Z,63
UDR101E,2025-04-19 08:00:00Z,64
UDR101E,2025-04-19 09:00:00Z,63
UDR0C5A,2025-04-17 10:00:00Z,75
UDR0C5A,2025-04-17 13:00:00Z,78
UDR0C5A,2025-04-17 14:00:00Z,78
UDR0C5A,2025-04-17 15:00:00Z,76
UDR0C5A,2025-04-17 17:00:00Z,76
UDR0C5A,2025-04-17 18:00:00Z,78
UDR0C5A,2025-04-17 20:00:00Z,78
UDR0C5A,2025-04-17 21:00:00Z,79
UDR0C5A,2025-04-17 22:00:00Z,79
UDR0C5A,2025-04-17 23:00:00Z,81
UDR0C5A,2025-04-18 00:00:00Z,83
UDR0C5A,2025-04-18 06:00:00Z,90
UDR0C5A,2025-04-18 07:00:00Z,91
UDR0C5A,2025-04-18 08:00:00Z,93
UDR0C5A,2025-04-18 10:00:00Z,90
UDR0C5A,2025-04-18 12:00:00Z,84
UDR0C5A,2025-04-18 13:00:00Z,83
UDR0C5A,2025-04-18 14:00:00Z,81
UDR0C5A,2025-04-18 17:00:00Z,80
UDR0C5A,2025-04-18 18:00:00Z,80
UDR0C5A,2025-04-18 19:00:00Z,80
UDR0C5A,2025-04-18 22:00:00Z,76
UDR0C5A,2025-04-18 23:00:00Z,74
UDR0C5A,2025-04-19 00:00:00Z,73
UDR0C5A,2025-04-19 01:00:00Z,73
UDR0C5A,2025-04-19 04:00:00Z,71
UDR0C5A,2025-04-19 06:00:00Z,69
UDR0C5A,2025-04-19 07:00:00Z,68
UDR0C5A,2025-04-19 08:00:00Z,66
UDR0C5A,2025-04-19 09:00:00Z,65
UDR8F64,2024-11-11 04:00:00Z,85
UDR8F64,2024-11-11 05:00:00Z,84
UDR8F64,2024-11-11 06:00:00Z,83
UDR8F64,2024-11-11 07:00:00Z,81
UDR8F64,2024-11-11 08:00:00Z,80
UDR8F64,2024-11-11 09:00:00Z,80
UDR8F64,2024-11-11 10:00:00Z,79
UDR8F64,2024-11-11 11:00:00Z,78
UDR8F64,2024-11-11 12:00:00Z,78
UDR8F64,2024-11-11 13:00:00Z,79
UDR8F64,2024-11-11 14:00:00Z,79
UDR8F64,2024-11-11 15:00:00Z,79
UDR8F64,2024-11-11 16:00:00Z,78
UDR8F64,2024-11-11 17:00:00Z,76
UDR8F64,2024-11-11 18:00:00Z,78
UDR8F64,2024-11-11 19:00:00Z,76
UDR8F64,2024-11-11 20:00:00Z,76
UDR8F64,2024-11-11 21:00:00Z,75
UDR8F64,2024-11-11 22:00:00Z,76
UDR8F64,2024-11-11 23:00:00Z,75
UDR8F64,2024-11-12 00:00:00Z,73
